REFUOID	U_WGS84X	U_WGS84Y	JAHR	MONAT	WOCHENTAG	U_GEMNR2	U_GEMNAME	U_GEBIET	U_GEBIET_T	U_LICHT	U_LICHT_T	U_UNF_TYP	U_UNF_TYP_T	UHRZEIT	BETEILIGUNG
6097820309	16,45578414	48,26434472	2016	1	Tue	92201	Wien	1	Ortsgebiet			991	Sonstige Unf‰lle mit zwei oder mehreren Beteiligten	15 bis 18 Uhr	Pkw, Sonstige
6097830750	16,37480289	48,20130694	2016	1	Thu	90101	Wien	1	Ortsgebiet			891	Sonstige Fuﬂg‰ngerunf‰lle - Sonstige	0 bis 6 Uhr	Fussgaenger:in, Pkw
6097802793	16,37838364	48,21167653	2016	1	Fri	90101	Wien	1	Ortsgebiet	2	Tageslicht	141	Auffahren auf verkehrsb. stehendes fahrzeug - auf der Geraden	9 bis 12 Uhr	Pkw, Pkw
6097798174	16,38980716	48,17376665	2016	1	Fri	91001	Wien	1	Ortsgebiet			411	Kollision beim Abbiegen - entgegeng. Richtung - beim Linksabbiegen	18 bis 24 Uhr	Pkw, Pkw
6097835444	16,44490778	48,21260238	2016	1	Mon	92201	Wien	0	Freiland			181	Kollision durch Einordnen - von rechts	6 bis 9 Uhr	Lkw, Pkw
6097804922	16,36560827	48,22626298	2016	1	Mon	90901	Wien	1	Ortsgebiet			991	Sonstige Unf‰lle mit zwei oder mehreren Beteiligten	18 bis 24 Uhr	Motorrad, Pkw
6097809360	16,32509083	48,21675242	2016	1	Tue	91701	Wien	1	Ortsgebiet	2	Tageslicht	172	Kollision beim R¸ckw‰rtsfahren	15 bis 18 Uhr	(Elektro-)Fahrrad, Pkw
6097802408	16,28704101	48,1908369	2016	1	Fri	91301	Wien	1	Ortsgebiet			823	beim Linksabbiegen - Fg.: gleiche Ann‰herungsrichtung	6 bis 9 Uhr	Fussgaenger:in, Pkw
6097799974	16,35646731	48,21468638	2016	1	Fri	90901	Wien	1	Ortsgebiet			511	Rechtwinkelige Kollisionen - Kollision auf der Kreuzung	18 bis 24 Uhr	Pkw, Pkw
6097811972	16,36337936	48,2162663	2016	1	Fri	90901	Wien	1	Ortsgebiet	4	Dunkelheit	511	Rechtwinkelige Kollisionen - Kollision auf der Kreuzung	15 bis 18 Uhr	Pkw, Pkw
6097798269	16,30241275	48,19811216	2016	1	Tue	91401	Wien	1	Ortsgebiet			511	Rechtwinkelige Kollisionen - Kollision auf der Kreuzung	18 bis 24 Uhr	Pkw, Pkw
6097801162	16,45310462	48,21507242	2016	1	Thu	92201	Wien	1	Ortsgebiet			231	Streifkollision - auf der Geraden	15 bis 18 Uhr	(Elektro-)Fahrrad, Pkw
6097834669	16,34626955	48,18414182	2016	1	Wed	90501	Wien	1	Ortsgebiet			812	Fahrzeug biegt nicht ab - nach Querstraﬂe, Fuﬂg‰nger von rechts	18 bis 24 Uhr	Fussgaenger:in, Motorfahrrad
6097835499	16,44391537	48,23372795	2016	1	Fri	92201	Wien	1	Ortsgebiet	2	Tageslicht	123	Wechseln des Fahrstreifens mit und ohne Kollision - nach links	15 bis 18 Uhr	Pkw, Pkw
6097836617	16,45166963	48,22459045	2016	1	Fri	92201	Wien	1	Ortsgebiet	2	Tageslicht	812	Fahrzeug biegt nicht ab - nach Querstraﬂe, Fuﬂg‰nger von rechts	12 bis 15 Uhr	Fussgaenger:in, Pkw
6097796084	16,35755628	48,17786975	2016	1	Sun	91001	Wien	1	Ortsgebiet			141	Auffahren auf verkehrsb. stehendes fahrzeug - auf der Geraden	15 bis 18 Uhr	Pkw, Pkw, Pkw
6097805600	16,37187123	48,20963352	2016	1	Fri	90101	Wien	1	Ortsgebiet	2	Tageslicht	811	Fahrzeug biegt nicht ab - vor Querstraﬂe, Fuﬂg‰nger von rechts	6 bis 9 Uhr	Fussgaenger:in, Lkw
6097804928	16,36587381	48,24509841	2016	1	Fri	91901	Wien	1	Ortsgebiet	2	Tageslicht	141	Auffahren auf verkehrsb. stehendes fahrzeug - auf der Geraden	12 bis 15 Uhr	Pkw, Pkw
6097807504	16,39962673	48,18860709	2016	1	Wed	90301	Wien	1	Ortsgebiet			811	Fahrzeug biegt nicht ab - vor Querstraﬂe, Fuﬂg‰nger von rechts	6 bis 9 Uhr	Fussgaenger:in, Pkw
6097822820	16,3303721	48,17448928	2016	1	Tue	91201	Wien	1	Ortsgebiet	2	Tageslicht	891	Sonstige Fuﬂg‰ngerunf‰lle - Sonstige	6 bis 9 Uhr	Bus, Fussgaenger:in
6097839022	16,38828635	48,27706505	2016	1	Sun	92101	Wien	1	Ortsgebiet			021	Abkommen links - auf der Geraden	0 bis 6 Uhr	Pkw
6097797215	16,35920048	48,19920273	2016	1	Sun	90601	Wien	1	Ortsgebiet			511	Rechtwinkelige Kollisionen - Kollision auf der Kreuzung	18 bis 24 Uhr	(Elektro-)Fahrrad, Pkw
6097818536	16,34898376	48,16894531	2016	1	Fri	91001	Wien	1	Ortsgebiet	4	Dunkelheit	131	Auffahren auf fahrendes Fahrzeug - auf der Geraden	18 bis 24 Uhr	Pkw, Pkw
6097809855	16,42003566	48,16630725	2016	1	Mon	91101	Wien	1	Ortsgebiet			821	beim Rechtsabbiegen - Fg.: gleiche Ann‰herungsrichtung	18 bis 24 Uhr	Fussgaenger:in, Pkw
6097811298	16,31969422	48,24414099	2016	1	Wed	91901	Wien	1	Ortsgebiet	2	Tageslicht	332	Kollision beim Umkehren - gleiche Richtung - im Streckenbereich	9 bis 12 Uhr	Bus, Pkw
6097809037	16,32676452	48,17201728	2016	1	Wed	91201	Wien	1	Ortsgebiet	2	Tageslicht	891	Sonstige Fuﬂg‰ngerunf‰lle - Sonstige	15 bis 18 Uhr	Fussgaenger:in, Schienenfahrzeug
6097816563	16,35832608	48,19971047	2016	1	Sat	90601	Wien	1	Ortsgebiet	2	Tageslicht	141	Auffahren auf verkehrsb. stehendes fahrzeug - auf der Geraden	12 bis 15 Uhr	Pkw, Pkw
6097796956	16,36561632	48,16219249	2016	1	Fri	91001	Wien	1	Ortsgebiet	4	Dunkelheit	890	Sonstige Fuﬂg‰ngerunf‰lle - Straﬂenaufsichts- oder Erhaltungsorgane	15 bis 18 Uhr	(Elektro-)Fahrrad, Fussgaenger:in
6097798382	16,37586772	48,18417043	2016	1	Sat	91001	Wien	1	Ortsgebiet			890	Sonstige Fuﬂg‰ngerunf‰lle - Straﬂenaufsichts- oder Erhaltungsorgane	0 bis 6 Uhr	Fussgaenger:in, Pkw
6097825084	16,32910156	48,15211487	2016	1	Mon	92301	Wien	1	Ortsgebiet	2	Tageslicht	131	Auffahren auf fahrendes Fahrzeug - auf der Geraden	9 bis 12 Uhr	Pkw, Pkw
6097797888	16,4996624	48,23390661	2016	1	Tue	92201	Wien	1	Ortsgebiet	2	Tageslicht	031	Abkommen im Kreuzungsbereich - jede Kreuzung mˆglich	6 bis 9 Uhr	Pkw
6097799714	16,3851428	48,16217818	2016	1	Fri	91001	Wien	1	Ortsgebiet	2	Tageslicht	141	Auffahren auf verkehrsb. stehendes fahrzeug - auf der Geraden	9 bis 12 Uhr	Pkw, Pkw
6097800672	16,34657532	48,18366075	2016	1	Mon	90501	Wien	1	Ortsgebiet	2	Tageslicht	141	Auffahren auf verkehrsb. stehendes fahrzeug - auf der Geraden	6 bis 9 Uhr	Lkw, Lkw
6097839118	16,33395386	48,18710327	2016	1	Mon	91501	Wien	1	Ortsgebiet	3	D‰mmerung	172	Kollision beim R¸ckw‰rtsfahren	6 bis 9 Uhr	Pkw, Pkw
6097840448	16,39765263	48,19408577	2016	1	Sun	90301	Wien	1	Ortsgebiet			824	beim Linksabbiegen - Fg.: gegen Ann‰herungsrichtung	18 bis 24 Uhr	Fussgaenger:in, Pkw
6097804918	16,3470903	48,18307596	2016	1	Sat	90501	Wien	1	Ortsgebiet			141	Auffahren auf verkehrsb. stehendes fahrzeug - auf der Geraden	18 bis 24 Uhr	Pkw, Pkw
6097799821	16,3542974	48,14619545	2016	1	Thu	92301	Wien	1	Ortsgebiet	3	D‰mmerung	823	beim Linksabbiegen - Fg.: gleiche Ann‰herungsrichtung	15 bis 18 Uhr	Fussgaenger:in, Pkw
6097798316	16,3460201	48,21738329	2016	1	Mon	90901	Wien	1	Ortsgebiet			741	Kollision mit haltenden oder parkenden Fahrzeugen - Offene Wagent¸re Vorbeifahren links	15 bis 18 Uhr	(Elektro-)Fahrrad, Pkw
6097797608	16,36560827	48,17882841	2016	1	Fri	91001	Wien	1	Ortsgebiet	2	Tageslicht	141	Auffahren auf verkehrsb. stehendes fahrzeug - auf der Geraden	12 bis 15 Uhr	Pkw, Pkw
6097837821	16,36053085	48,23419246	2016	1	Tue	90901	Wien	1	Ortsgebiet			141	Auffahren auf verkehrsb. stehendes fahrzeug - auf der Geraden	18 bis 24 Uhr	Pkw, Pkw, Pkw
6097808570	16,38981521	48,27320733	2016	1	Fri	92101	Wien	1	Ortsgebiet	3	D‰mmerung	411	Kollision beim Abbiegen - entgegeng. Richtung - beim Linksabbiegen	15 bis 18 Uhr	Pkw, Pkw
6097799311	16,36691988	48,17221583	2016	1	Fri	91001	Wien	1	Ortsgebiet			511	Rechtwinkelige Kollisionen - Kollision auf der Kreuzung	0 bis 6 Uhr	Pkw, Pkw
6097814107	16,32053375	48,18856417	2016	1	Thu	91501	Wien	1	Ortsgebiet			161	Auffahren im Kreuzungsbereich - auf stehendes Fahrzeug	15 bis 18 Uhr	Motorrad, Pkw
6097822597	16,35575384	48,24462863	2016	1	Fri	91901	Wien	1	Ortsgebiet			821	beim Rechtsabbiegen - Fg.: gleiche Ann‰herungsrichtung	6 bis 9 Uhr	Fussgaenger:in, Lkw
6097793283	16,39201194	48,19325972	2016	1	Sun	90301	Wien	1	Ortsgebiet			711	Kollision mit haltenden oder parkenden Fahrzeugen - Fahrzeug h‰lt oder parkt rechts	18 bis 24 Uhr	Motorfahrrad
6097814116	16,47115856	48,23575213	2016	1	Sun	92201	Wien	1	Ortsgebiet			161	Auffahren im Kreuzungsbereich - auf stehendes Fahrzeug	15 bis 18 Uhr	Pkw, Pkw
6097806387	16,35347128	48,17983712	2016	1	Sun	90501	Wien	1	Ortsgebiet			121	Wechseln des Fahrstreifens mit und ohne Kollision - nach rechts	0 bis 6 Uhr	Pkw, Pkw, Pkw
6097820117	16,34715468	48,17906449	2016	1	Fri	91201	Wien	1	Ortsgebiet			141	Auffahren auf verkehrsb. stehendes fahrzeug - auf der Geraden	18 bis 24 Uhr	Pkw, Pkw
6097817859	16,33842468	48,19529724	2016	1	Tue	91501	Wien	1	Ortsgebiet	2	Tageslicht	131	Auffahren auf fahrendes Fahrzeug - auf der Geraden	15 bis 18 Uhr	Pkw, Pkw
6097837127	16,35517716	48,24905649	2016	1	Thu	91901	Wien	1	Ortsgebiet	2	Tageslicht	131	Auffahren auf fahrendes Fahrzeug - auf der Geraden	6 bis 9 Uhr	Pkw, Pkw
6097798705	16,34435982	48,14841816	2016	1	Mon	92301	Wien	1	Ortsgebiet	4	Dunkelheit	141	Auffahren auf verkehrsb. stehendes fahrzeug - auf der Geraden	18 bis 24 Uhr	Pkw, Pkw
6097801786	16,34399235	48,18554027	2016	1	Sun	91201	Wien	1	Ortsgebiet			161	Auffahren im Kreuzungsbereich - auf stehendes Fahrzeug	18 bis 24 Uhr	Pkw, Pkw
6097801780	16,34286314	48,18685822	2016	1	Thu	91201	Wien	1	Ortsgebiet	2	Tageslicht	141	Auffahren auf verkehrsb. stehendes fahrzeug - auf der Geraden	6 bis 9 Uhr	Pkw, Pkw, Pkw
6097794605	16,27342224	48,19831848	2016	1	Fri	91401	Wien	1	Ortsgebiet			011	Abkommen rechts - auf der Geraden	18 bis 24 Uhr	Pkw
6097799551	16,29929602	48,14952769	2016	1	Mon	92301	Wien	1	Ortsgebiet	2	Tageslicht	141	Auffahren auf verkehrsb. stehendes fahrzeug - auf der Geraden	12 bis 15 Uhr	Pkw, Pkw
6097801790	16,3234064	48,17580393	2016	1	Thu	91201	Wien	1	Ortsgebiet	2	Tageslicht	172	Kollision beim R¸ckw‰rtsfahren	12 bis 15 Uhr	Pkw, Pkw
6097801959	16,31092072	48,1967051	2016	1	Thu	91401	Wien	1	Ortsgebiet	2	Tageslicht	511	Rechtwinkelige Kollisionen - Kollision auf der Kreuzung	6 bis 9 Uhr	Pkw, Pkw
6097805585	16,3473022	48,23314551	2016	1	Mon	91901	Wien	1	Ortsgebiet	2	Tageslicht	824	beim Linksabbiegen - Fg.: gegen Ann‰herungsrichtung	9 bis 12 Uhr	Fussgaenger:in, Lkw
6097820115	16,42455518	48,23654713	2016	1	Wed	92201	Wien	1	Ortsgebiet	2	Tageslicht	181	Kollision durch Einordnen - von rechts	6 bis 9 Uhr	Motorrad, Pkw
6097836485	16,33704275	48,20155364	2016	1	Sat	91501	Wien	1	Ortsgebiet			822	beim Rechtsabbiegen - Fg.: gegen Ann‰herungsrichtung	0 bis 6 Uhr	Fussgaenger:in, Pkw, Pkw
6097809308	16,24539167	48,13767777	2016	1	Tue	92301	Wien	1	Ortsgebiet	2	Tageslicht	181	Kollision durch Einordnen - von rechts	9 bis 12 Uhr	Bus, Pkw
6097798250	16,45740688	48,15974137	2016	1	Sun	91101	Wien	1	Ortsgebiet			851	Fuﬂg‰nger auf Fahrbahn - von rechts	18 bis 24 Uhr	Fussgaenger:in, Pkw
6097802723	16,38895154	48,26001462	2016	1	Fri	92101	Wien	1	Ortsgebiet			852	Fuﬂg‰nger auf Fahrbahn - von links	18 bis 24 Uhr	Fussgaenger:in, Pkw
6097822544	16,33554071	48,18916321	2016	1	Thu	91501	Wien	1	Ortsgebiet	2	Tageslicht	852	Fuﬂg‰nger auf Fahrbahn - von links	12 bis 15 Uhr	Fussgaenger:in, Pkw
6097805760	16,30751038	48,12765503	2016	1	Tue	92301	Wien	1	Ortsgebiet	2	Tageslicht	811	Fahrzeug biegt nicht ab - vor Querstraﬂe, Fuﬂg‰nger von rechts	12 bis 15 Uhr	Fussgaenger:in, Pkw
6097838304	16,32640243	48,17334094	2016	1	Fri	91201	Wien	1	Ortsgebiet	2	Tageslicht	161	Auffahren im Kreuzungsbereich - auf stehendes Fahrzeug	12 bis 15 Uhr	Pkw, Pkw
6097800280	16,37226015	48,17297962	2016	1	Wed	91001	Wien	1	Ortsgebiet	2	Tageslicht	052	Sturz vom oder im Fahrzeug - Sturz (Verletzung) im Fahrzeug	9 bis 12 Uhr	Schienenfahrzeug
6097797942	16,31577283	48,21405904	2016	1	Mon	91601	Wien	1	Ortsgebiet	2	Tageslicht	511	Rechtwinkelige Kollisionen - Kollision auf der Kreuzung	12 bis 15 Uhr	Motorfahrrad, Pkw
6097798177	16,40384853	48,18266463	2016	1	Tue	91101	Wien	0	Freiland	2	Tageslicht	871	Fuﬂg‰nger geht auf Fahrbahn - gegen Richtung, rechte Fahrbahnseite	6 bis 9 Uhr	Fussgaenger:in, Pkw
6097801579	16,4013353	48,26750501	2016	1	Thu	92101	Wien	1	Ortsgebiet	2	Tageslicht	511	Rechtwinkelige Kollisionen - Kollision auf der Kreuzung	6 bis 9 Uhr	Pkw, Pkw
6097798180	16,32313013	48,27435343	2016	1	Fri	91901	Wien	1	Ortsgebiet	2	Tageslicht	051	Sturz vom oder im Fahrzeug - Sturz vom Fahrzeug	12 bis 15 Uhr	(Elektro-)Fahrrad
6097801248	16,31982028	48,21712415	2016	1	Sun	91601	Wien	1	Ortsgebiet	2	Tageslicht	131	Auffahren auf fahrendes Fahrzeug - auf der Geraden	15 bis 18 Uhr	Pkw, Pkw, Pkw
6097805586	16,43130362	48,16557914	2016	1	Fri	91101	Wien	1	Ortsgebiet	2	Tageslicht	821	beim Rechtsabbiegen - Fg.: gleiche Ann‰herungsrichtung	9 bis 12 Uhr	Fussgaenger:in, Lkw
6097837583	16,41857922	48,16378118	2016	1	Sun	91101	Wien	1	Ortsgebiet	2	Tageslicht	813	Fahrzeug biegt nicht ab - vor Querstraﬂe, Fuﬂg‰nger von links	9 bis 12 Uhr	Fussgaenger:in, Pkw
6097813787	16,34192973	48,21628059	2016	1	Fri	90901	Wien	1	Ortsgebiet			123	Wechseln des Fahrstreifens mit und ohne Kollision - nach links	6 bis 9 Uhr	Lkw, Pkw
6097838895	16,43720448	48,23959124	2016	1	Wed	92201	Wien	1	Ortsgebiet	4	Dunkelheit	131	Auffahren auf fahrendes Fahrzeug - auf der Geraden	18 bis 24 Uhr	Pkw, Pkw
6097799003	16,30667746	48,14804772	2016	1	Fri	92301	Wien	1	Ortsgebiet			851	Fuﬂg‰nger auf Fahrbahn - von rechts	6 bis 9 Uhr	Fussgaenger:in, Pkw
6097838869	16,43354863	48,24232793	2016	1	Sun	92201	Wien	1	Ortsgebiet	2	Tageslicht	091	Sonstige Alleinunf‰lle	15 bis 18 Uhr	Bus
6097811409	16,41081238	48,17071533	2016	1	Sun	91101	Wien	1	Ortsgebiet	2	Tageslicht	091	Sonstige Alleinunf‰lle	15 bis 18 Uhr	Bus
6097798423	16,33011192	48,20989628	2016	1	Sun	91601	Wien	1	Ortsgebiet			511	Rechtwinkelige Kollisionen - Kollision auf der Kreuzung	0 bis 6 Uhr	Pkw, Pkw
6097797462	16,35755897	48,15543641	2016	1	Wed	91001	Wien	1	Ortsgebiet			851	Fuﬂg‰nger auf Fahrbahn - von rechts	15 bis 18 Uhr	Fussgaenger:in, Pkw
6097804931	16,34619713	48,17576279	2016	1	Sat	91001	Wien	1	Ortsgebiet	2	Tageslicht	052	Sturz vom oder im Fahrzeug - Sturz (Verletzung) im Fahrzeug	15 bis 18 Uhr	Bus
6097802550	16,38751924	48,29265542	2016	1	Tue	92101	Wien	1	Ortsgebiet	2	Tageslicht	411	Kollision beim Abbiegen - entgegeng. Richtung - beim Linksabbiegen	12 bis 15 Uhr	Lkw, Pkw
6097814097	16,40206486	48,22428131	2016	1	Wed	90201	Wien	1	Ortsgebiet	2	Tageslicht	161	Auffahren im Kreuzungsbereich - auf stehendes Fahrzeug	12 bis 15 Uhr	Pkw, Pkw
6097834593	16,37492359	48,23093899	2016	1	Wed	92001	Wien	1	Ortsgebiet			742	Kollision mit haltenden oder parkenden Fahrzeugen - Offene Wagent¸re Vorbeifahren rechts	18 bis 24 Uhr	(Elektro-)Fahrrad, Pkw
6097804655	16,31958157	48,22230135	2016	1	Sat	91701	Wien	1	Ortsgebiet	2	Tageslicht	511	Rechtwinkelige Kollisionen - Kollision auf der Kreuzung	9 bis 12 Uhr	(Elektro-)Fahrrad, Pkw
6097803680	16,28623903	48,18941892	2016	1	Tue	91301	Wien	1	Ortsgebiet	2	Tageslicht	611	Kollision beim Fahren in gleiche Zielrichtung - mit Rechtsabbieger	12 bis 15 Uhr	Pkw, Pkw
6097797939	16,38840973	48,16635018	2016	1	Fri	91001	Wien	1	Ortsgebiet			161	Auffahren im Kreuzungsbereich - auf stehendes Fahrzeug	18 bis 24 Uhr	Pkw, Pkw
6097797226	16,36926681	48,17187596	2016	1	Sun	91001	Wien	1	Ortsgebiet			511	Rechtwinkelige Kollisionen - Kollision auf der Kreuzung	0 bis 6 Uhr	Pkw, Pkw
6097809196	16,28614807	48,18733215	2016	1	Thu	91301	Wien	1	Ortsgebiet	4	Dunkelheit	824	beim Linksabbiegen - Fg.: gegen Ann‰herungsrichtung	15 bis 18 Uhr	Fussgaenger:in, Pkw
6097804708	16,37668848	48,20345217	2016	1	Thu	90101	Wien	1	Ortsgebiet			161	Auffahren im Kreuzungsbereich - auf stehendes Fahrzeug	0 bis 6 Uhr	Lkw, Pkw
6097804643	16,37727052	48,18728919	2016	1	Wed	90401	Wien	1	Ortsgebiet			991	Sonstige Unf‰lle mit zwei oder mehreren Beteiligten	18 bis 24 Uhr	Pkw, Pkw, Pkw
6097808954	16,34575456	48,18345152	2016	1	Sun	91201	Wien	1	Ortsgebiet			141	Auffahren auf verkehrsb. stehendes fahrzeug - auf der Geraden	18 bis 24 Uhr	Pkw, Pkw
6097798982	16,38651878	48,20829471	2016	1	Thu	90301	Wien	1	Ortsgebiet	2	Tageslicht	823	beim Linksabbiegen - Fg.: gleiche Ann‰herungsrichtung	9 bis 12 Uhr	Fussgaenger:in, Pkw
6097817858	16,32362366	48,1988678	2016	1	Thu	91501	Wien	1	Ortsgebiet	2	Tageslicht	131	Auffahren auf fahrendes Fahrzeug - auf der Geraden	15 bis 18 Uhr	Pkw, Pkw
6097797855	16,34028822	48,17067927	2016	1	Sun	91001	Wien	1	Ortsgebiet	2	Tageslicht	991	Sonstige Unf‰lle mit zwei oder mehreren Beteiligten	9 bis 12 Uhr	Pkw, Pkw
6097810961	16,38537616	48,23976631	2016	1	Tue	92001	Wien	1	Ortsgebiet			511	Rechtwinkelige Kollisionen - Kollision auf der Kreuzung	0 bis 6 Uhr	Pkw, Pkw
6097801502	16,35486871	48,19288065	2016	1	Sat	90501	Wien	1	Ortsgebiet			451	Besonderer Gegenverkehr - z.B. Radwege, eigene Gleiskˆrper	0 bis 6 Uhr	(Elektro-)Fahrrad, Pkw
6097837581	16,3028124	48,20236348	2016	1	Thu	91401	Wien	1	Ortsgebiet	2	Tageslicht	824	beim Linksabbiegen - Fg.: gegen Ann‰herungsrichtung	9 bis 12 Uhr	Fussgaenger:in, Fussgaenger:in, Pkw
6097811494	16,40994519	48,19637792	2016	1	Wed	90301	Wien	1	Ortsgebiet	2	Tageslicht	052	Sturz vom oder im Fahrzeug - Sturz (Verletzung) im Fahrzeug	9 bis 12 Uhr	Pkw
6097813991	16,31788641	48,16064847	2016	1	Fri	91201	Wien	0	Freiland	2	Tageslicht	131	Auffahren auf fahrendes Fahrzeug - auf der Geraden	6 bis 9 Uhr	Lkw, Pkw, Pkw, Pkw
6097814893	16,36723638	48,22291072	2016	1	Sun	90901	Wien	1	Ortsgebiet			721	Kollision mit haltenden oder parkenden Fahrzeugen - Fahrzeug h‰lt oder parkt links	0 bis 6 Uhr	Pkw
6097802176	16,37709886	48,17312808	2016	1	Sun	91001	Wien	1	Ortsgebiet	2	Tageslicht	511	Rechtwinkelige Kollisionen - Kollision auf der Kreuzung	15 bis 18 Uhr	Pkw, Pkw
6097796050	16,37773722	48,18257343	2016	1	Mon	91001	Wien	1	Ortsgebiet			141	Auffahren auf verkehrsb. stehendes fahrzeug - auf der Geraden	15 bis 18 Uhr	Bus, Pkw
6097804935	16,34378052	48,20045471	2016	1	Sun	90701	Wien	1	Ortsgebiet			891	Sonstige Fuﬂg‰ngerunf‰lle - Sonstige	18 bis 24 Uhr	Fussgaenger:in, Pkw
6097820114	16,39601111	48,22098432	2016	1	Mon	90201	Wien	1	Ortsgebiet			851	Fuﬂg‰nger auf Fahrbahn - von rechts	15 bis 18 Uhr	Fussgaenger:in, Pkw
6097833546	16,36227965	48,21385529	2016	1	Tue	90101	Wien	1	Ortsgebiet			161	Auffahren im Kreuzungsbereich - auf stehendes Fahrzeug	18 bis 24 Uhr	Pkw, Pkw
6097798181	16,37484312	48,1555724	2016	1	Tue	91001	Wien	0	Freiland	4	Dunkelheit	141	Auffahren auf verkehrsb. stehendes fahrzeug - auf der Geraden	15 bis 18 Uhr	Pkw, Pkw, Pkw, Pkw, Pkw
6097798740	16,38960332	48,22209227	2016	1	Sun	90201	Wien	1	Ortsgebiet			061	Auffahren - auf Hindernisse oder Absicherungen (kein Fahrzeug, kein Wild)	0 bis 6 Uhr	Pkw
6097806343	16,32830143	48,23245409	2016	1	Fri	91801	Wien	1	Ortsgebiet	2	Tageslicht	121	Wechseln des Fahrstreifens mit und ohne Kollision - nach rechts	6 bis 9 Uhr	Motorrad, Pkw
6097804987	16,32040501	48,15761577	2016	1	Sat	91201	Wien	0	Freiland	4	Dunkelheit	023	Abkommen links - in Linkskurve	0 bis 6 Uhr	Pkw
6097812759	16,34398431	48,17392763	2016	1	Fri	91201	Wien	1	Ortsgebiet			141	Auffahren auf verkehrsb. stehendes fahrzeug - auf der Geraden	15 bis 18 Uhr	Pkw, Pkw
6097833367	16,40485436	48,26994384	2016	1	Fri	92101	Wien	1	Ortsgebiet			141	Auffahren auf verkehrsb. stehendes fahrzeug - auf der Geraden	0 bis 6 Uhr	Pkw, Pkw
6097798236	16,34480238	48,22682584	2016	1	Mon	91801	Wien	1	Ortsgebiet			812	Fahrzeug biegt nicht ab - nach Querstraﬂe, Fuﬂg‰nger von rechts	18 bis 24 Uhr	Fussgaenger:in, Pkw
6097806385	16,33804858	48,19094776	2016	1	Sun	90601	Wien	1	Ortsgebiet	2	Tageslicht	121	Wechseln des Fahrstreifens mit und ohne Kollision - nach rechts	15 bis 18 Uhr	Pkw, Pkw
6097804508	16,34899467	48,20423516	2016	1	Tue	90701	Wien	1	Ortsgebiet	3	D‰mmerung	823	beim Linksabbiegen - Fg.: gleiche Ann‰herungsrichtung	15 bis 18 Uhr	Fussgaenger:in, Pkw
6097799712	16,34162933	48,14555833	2016	1	Fri	92301	Wien	1	Ortsgebiet	2	Tageslicht	141	Auffahren auf verkehrsb. stehendes fahrzeug - auf der Geraden	12 bis 15 Uhr	Pkw, Pkw, Pkw
6097795543	16,37504578	48,19937134	2016	1	Fri	90401	Wien	1	Ortsgebiet			182	Kollision durch Einordnen - von links	0 bis 6 Uhr	Pkw, Pkw, Pkw
6097798734	16,339674	48,20618543	2016	1	Fri	90701	Wien	1	Ortsgebiet			141	Auffahren auf verkehrsb. stehendes fahrzeug - auf der Geraden	0 bis 6 Uhr	Pkw, Pkw
6097835690	16,43764973	48,23630774	2016	1	Wed	92201	Wien	1	Ortsgebiet	2	Tageslicht	322	Kollision beim Linksabbiegen - Linksabbieger mit Geradeausfahrendem	12 bis 15 Uhr	(Elektro-)Fahrrad, Pkw
6097797450	16,3844803	48,23931614	2016	1	Fri	92001	Wien	1	Ortsgebiet			991	Sonstige Unf‰lle mit zwei oder mehreren Beteiligten	15 bis 18 Uhr	(Elektro-)Fahrrad, Pkw
6097802706	16,37640417	48,24124542	2016	1	Fri	92001	Wien	1	Ortsgebiet	2	Tageslicht	511	Rechtwinkelige Kollisionen - Kollision auf der Kreuzung	12 bis 15 Uhr	Pkw, Pkw
6097795045	16,36372536	48,24520022	2016	1	Tue	91901	Wien	1	Ortsgebiet	3	D‰mmerung	241	Frontalkollision - auf der Geraden	12 bis 15 Uhr	Pkw, Pkw
6097837009	16,33849382	48,19347785	2016	1	Fri	91501	Wien	1	Ortsgebiet			131	Auffahren auf fahrendes Fahrzeug - auf der Geraden	18 bis 24 Uhr	Pkw, Pkw, Pkw
6097813693	16,34161592	48,21724568	2016	1	Wed	91701	Wien	1	Ortsgebiet	2	Tageslicht	881	Fuﬂg‰nger neben der Fahrbahn - rechts neben der Fahrbahn	15 bis 18 Uhr	Fussgaenger:in, Pkw
6097813989	16,37436837	48,24222968	2016	1	Tue	92001	Wien	1	Ortsgebiet	2	Tageslicht	511	Rechtwinkelige Kollisionen - Kollision auf der Kreuzung	9 bis 12 Uhr	Pkw, Pkw, Pkw
6097804679	16,35571897	48,24460005	2016	1	Thu	91901	Wien	1	Ortsgebiet	2	Tageslicht	411	Kollision beim Abbiegen - entgegeng. Richtung - beim Linksabbiegen	12 bis 15 Uhr	Pkw, Pkw
6097838153	16,29470408	48,18695658	2016	1	Tue	91301	Wien	1	Ortsgebiet	4	Dunkelheit	511	Rechtwinkelige Kollisionen - Kollision auf der Kreuzung	15 bis 18 Uhr	Pkw, Pkw
6097796693	16,41567707	48,1922763	2016	1	Tue	90301	Wien	0	Freiland	2	Tageslicht	141	Auffahren auf verkehrsb. stehendes fahrzeug - auf der Geraden	9 bis 12 Uhr	Pkw, Pkw
